NAME,CEOinSent,in_train,pop_CEO
Fred Smith,,True,False
Fred Smith,1,True,False
Scott Thompson,,True,False
Scott Thompson,1,True,False
Marissa Mayer,,True,False
Marissa Mayer,1,True,False
Bill Johnson,,True,False
Bill Johnson,1,True,False
Dan Greenhaus,,True,False
Jan Hatzius,,True,False
Janet Yellen,,True,False
Christine Day,,True,False
Christine Day,1,True,False
Bill Smead,,True,False
Mark Parker,,True,True
Mark Parker,1,True,True
Christine Day,,True,False
Christine Day,1,True,False
Brian Sozzi,,True,False
John Fredriksen,,True,False
Howard Schultz,,True,False
Howard Schultz,1,True,False
Rupert Murdoch,,True,False
Harold Hamm,,True,False
Henry Blodget,,True,False
Lloyd Blankfein,,True,True
Lloyd Blankfein,1,True,True
Adam Goldstein,,True,False
Meg Whitman,,True,True
Meg Whitman,1,True,True
Leo Apotheker,,True,False
Leo Apotheker,1,True,False
Michael Bloomberg,,True,False
Michael Dell,,True,True
Michael Dell,,True,True
Michael Dell,,True,True
Mark Hurd,,True,True
Mark Hurd,1,True,True
Michael Dell,,True,True
Michael Dell,,True,True
Michael Dell,1,True,True
James Gorman,,True,False
James Gorman,1,True,False
Peter Schiff,,True,False
Michael Dell,,True,True
Michael Dell,,True,True
Michael Dell,,True,True
Michael Dell,1,True,True
Michael Dell,,True,True
Mark Zuckerberg,,True,True
Jan Hatzius,,True,False
Michael Bloomberg,,True,False
Jamie Dimon,,True,False
Josh Brown,,True,False
Dick Costolo,,True,False
Dick Costolo,1,True,False
Jan Hatzius,,True,False
Brad Anderson,,True,False
Brad Anderson,1,True,False
Hubert Joly,,True,True
Hubert Joly,1,True,True
Brian Dunn,,True,False
Brian Dunn,1,True,False
Tom Joyce,,True,False
Tom Joyce,1,True,False
Warren Buffett,,True,True
Jim Chanos,,True,False
Anand Nallathambi,,True,False
Anand Nallathambi,1,True,False
Warren Buffett,,True,True
Warren Buffett,,True,True
Warren Buffett,1,True,True
Steve Wynn,,True,False
Dan Greenhaus,,True,False
Stephen Roach,,True,False
Ron Johnson,,True,False
Ron Johnson,1,True,False
Brian Sozzi,,True,False
Steve Jobs,,True,False
Jeff Berwick,,True,False
Ron Johnson,,True,False
Jeff Gundlach,,True,False
Daniel Loeb,,True,False
Michael Dell,,True,True
Alan Mulally,,True,False
Alan Mulally,1,True,False
Dan Greenhaus,,True,False
Warren Buffett,,True,True
Mark Mobius,,True,False
Mark Mobius,,True,False
Richard Handler,,True,False
Jeff Berwick,,True,False
Jeff Berwick,,True,False
Jeff Berwick,1,True,False
Jeff Berwick,,True,False
Steve Wynn,,True,False
Henry Blodget,,True,False
Steve Cohen,,True,False
Mohamed El-Erian,,True,False
Steve Cohen,,True,False
Elon Musk,,True,True
Janet Yellen,,True,False
Henry Blodget,,True,False
Henry Blodget,,True,False
Henry Blodget,,True,False
Henry Blodget,,True,False
Henry Blodget,,True,False
Henry Blodget,,True,False
Charles Evans,,True,False
Joseph Jimenez,,True,False
Joseph Jimenez,1,True,False
Sandy Weill,,True,False
John Delaney,,True,False
Paul Singer,,True,False
Richard Handler,,True,False
Richard Handler,1,True,False
Henry Blodget,,True,False
Henry Blodget,1,True,False
Elon Musk,,True,True
Elon Musk,1,True,True
Dan Greenhaus,,True,False
John Silvia,,True,False
Ron Johnson,,True,False
Ron Johnson,1,True,False
Jerry Yang,,True,False
Bill Ackman,,True,False
Lloyd Blankfein,,True,True
Lloyd Blankfein,1,True,True
Jonathan Miller,,True,False
Richard Handler,,True,False
Richard Handler,1,True,False
Sandy Weill,,True,False
Sandy Weill,1,True,False
John Delaney,,True,False
John Delaney,1,True,False
Jeff Berwick,,True,False
Jeff Berwick,,True,False
Christine Day,,True,False
Christine Day,1,True,False
Mario Draghi,,True,False
Steve Cohen,,True,False
Sheldon Adelson,,True,True
Sheldon Adelson,,True,True
Steven Jacobs,,True,False
Steven Jacobs,1,True,False
Mario Draghi,,True,False
Mario Draghi,,True,False
Bill Gross,,True,False
Warren Buffett,,True,True
Dan Greenhaus,,True,False
Janet Yellen,,True,False
John Paulson,,True,False
Kyle Bass,,True,False
Kyle Bass,,True,False
Reed Hasting,,True,False
Reed Hasting,1,True,False
Mario Draghi,,True,False
Kyle Bass,,True,False
Jim Chanos,,True,False
Warren Buffett,,True,True
Jeffrey Skilling,,True,False
Jeffrey Skilling,1,True,False
Jim Chanos,,True,False
Jeff Skilling,,True,False
Jeff Skilling,1,True,False
Warren Buffett,,True,True
Mario Draghi,,True,False
Bill Ackman,,True,False
Daniel Loeb,,True,False
Mario Draghi,,True,False
Jeffrey Skilling,,True,False
Jeffrey Skilling,1,True,False
Mark Mobius,,True,False
Mark Mobius,,True,False
Jan Hatzius,,True,False
Rex Tillerson,,True,False
Rex Tillerson,1,True,False
Jeff Bezos,,True,True
Jeff Bezos,,True,True
Jeff Bezos,,True,True
Henry Blodget,,True,False
Henry Blodget,1,True,False
Jeff Bezos,,True,True
Elon Musk,,True,True
Elon Musk,1,True,True
Jon Corzine,,True,False
Jon Corzine,1,True,False
Janet Yellen,,True,False
Janet Yellen,,True,False
Janet Yellen,,True,False
Janet Yellen,,True,False
Bill Gross,,True,False
Dan Greenhaus,,True,False
Mario Draghi,,True,False
Alexey Miller,,True,False
Alexey Miller,1,True,False
William Dudley,,True,False
Allen Questrom,,True,False
Allen Questrom,1,True,False
Bill Ackman,,True,False
Ron Johnson,,True,False
Ron Johnson,1,True,False
Ron Johnson,,True,False
Ron Johnson,1,True,False
Brian Sozzi,,True,False
Brian Sozzi,1,True,False
Mike Ullman,,True,False
Mike Ullman,1,True,False
Ron Johnson,,True,False
Ron Johnson,1,True,False
Mike Ullman,,True,False
Bill Ackman,,True,False
Ron Johnson,,True,False
Ron Johnson,1,True,False
Steve Jobs,,True,False
Bill Ackman,,True,False
Mike Ullman,,True,False
Mike Ullman,1,True,False
Brian Sozzi,,True,False
Ron Johnson,,True,False
Ron Johnson,1,True,False
Mike Ullman,,True,False
Mike Ullman,1,True,False
Ron Johnson,,True,False
Ron Johnson,,True,False
Ron Johnson,1,True,False
Ron Johnson,,True,False
Mike Ullman,,True,False
Mike Ullman,1,True,False
Ron Johnson,,True,False
Ron Johnson,1,True,False
Bill Ackman,,True,False
Bill Ackman,,True,False
Ron Johnson,,True,False
Ron Johnson,,True,False
Mike Ullman,,True,False
Ron Johnson,,True,False
Ron Johnson,1,True,False
Bill Ackman,,True,False
Ron Johnson,,True,False
Ron Johnson,1,True,False
Mike Ullman,,True,False
Mike Ullman,1,True,False
Bill Ackman,,True,False
Ron Johnson,,True,False
Ron Johnson,,True,False
Mike Ullman,,True,False
Klaus Kleinfeld,,True,False
Klaus Kleinfeld,1,True,False
Ron Johnson,,True,False
Ron Johnson,1,True,False
Ron Johnson,,True,False
Bill Ackman,,True,False
Brian Sozzi,,True,False
Steve Cohen,,True,False
Steve Wynn,,True,False
Jan Hatzius,,True,False
Steve Cohen,,True,False
Lloyd Blankfein,,True,True
Lloyd Blankfein,1,True,True
Ron Johnson,,True,False
Ron Johnson,1,True,False
Jim Paulsen,,True,False
Bill Ackman,,True,False
Bill Ackman,,True,False
Kyle Bass,,True,False
Kyle Bass,,True,False
Howard Schultz,,True,False
Howard Schultz,1,True,False
Mike Ullman,,True,False
Mike Ullman,1,True,False
Bill Ackman,,True,False
Bill Ackman,,True,False
Bill Ackman,,True,False
Bill Ackman,,True,False
Bill Ackman,1,True,False
Daniel Loeb,,True,False
Ron Johnson,,True,False
Ron Johnson,1,True,False
Mike Ullman,,True,False
Mike Ullman,1,True,False
Ron Johnson,,True,False
Ron Johnson,1,True,False
Mike Ullman,,True,False
Mike Ullman,1,True,False
Dan Greenhaus,,True,False
Dan Greenhaus,,True,False
Mario Draghi,,True,False
Dan Greenhaus,,True,False
Kyle Bass,,True,False
Dan Loeb,,True,False
Henry Blodget,,True,False
Bill Ackman,,True,False
Ron Johnson,,True,False
Ron Johnson,1,True,False
Wayne LaPierre,,True,False
Wayne LaPierre,1,True,False
Thomas Campbell,,True,False
Thomas Campbell,1,True,False
Bill Gates,,True,False
Warren Buffett,,True,True
Michael Bloomberg,,True,False
Kyle Bass,,True,False
Henry Blodget,,True,False
Josh Brown,,True,False
Ron Johnson,,True,False
Ron Johnson,1,True,False
Bill Ackman,,True,False
Bill Ackman,1,True,False
Jeff Gundlach,,True,False
Josh Brown,,True,False
John Paulson,,True,False
Charlie Shrem,,True,False
Ron Johnson,,True,False
Ron Johnson,1,True,False
Mark Mobius,,True,False
Mark Mobius,,True,False
Jan Hatzius,,True,False
Duncan Niederauer,,True,False
Duncan Niederauer,1,True,False
Henry Blodget,,True,False
Henry Blodget,,True,False
Henry Blodget,,True,False
Henry Blodget,,True,False
Henry Blodget,,True,False
Henry Blodget,,True,False
Lloyd Blankfein,,True,True
Lloyd Blankfein,1,True,True
Bob Iger,,True,True
Bob Iger,1,True,True
Jeff Gomez,,True,False
Jeff Gomez,1,True,False
John Stumpf,,True,False
John Stumpf,1,True,False
Jamie Dimon,,True,False
Jamie Dimon,1,True,False
Jamie Dimon,,True,False
Jamie Dimon,1,True,False
Mario Draghi,,True,False
Fred Ehrsam,,True,False
Chris Larsen,,True,False
Michael Brown,,True,False
Mark Zuckerberg,,True,True
Bill Gross,,True,False
Kyle Bass,,True,False
Frank Holmes,,True,False
Julian Robertson,,True,False
Jeff Bezos,,True,True
Jeff Bezos,1,True,True
Jeff Bezos,,True,True
Jeff Bezos,,True,True
Steve Jobs,,True,False
Michael Bloomberg,,True,False
John Paulson,,True,False
David Tepper,,True,False
Peter Schiff,,True,False
Josh Brown,,True,False
Jan Hatzius,,True,False
Charlie Ergen,,True,False
Charlie Ergen,1,True,False
Bill Gross,,True,False
Brian Sozzi,,True,False
Brian Sozzi,1,True,False
Ron Johnson,,True,False
Ron Johnson,1,True,False
Mike Ullman,,True,False
Mike Ullman,1,True,False
Michael Corbat,,True,True
Michael Corbat,1,True,True
Paul Mason,,True,False
Mark Mobius,,True,False
Mark Mobius,,True,False
Richard Bernstein,,True,False
Richard Bernstein,,True,False
Ross Norman,,True,False
Daniel Baker,,True,False
Daniel Baker,1,True,False
Paul OtelliniIntel,,True,False
Paul OtelliniIntel,1,True,False
Paul Otellini,,True,False
Paul Otellini,1,True,False
Don Thompson,,True,False
Don Thompson,1,True,False
Daniel Loeb,,True,False
Michael Bloomberg,,True,False
Warren Buffett,,True,True
Warren Buffett,,True,True
Warren Buffett,,True,True
John Paulson,,True,False
Warren Buffet,,True,False
John Paulson,,True,False
John Paulson,,True,False
Richard Bernstein,,True,False
Richard Bernstein,,True,False
John Paulson,,True,False
Mark Carney,,True,False
Jan Hatzius,,True,False
Jim Chanos,,True,False
Jim Chanos,,True,False
Ric Edelman,,True,False
Ric Edelman,1,True,False
Brian Moynihan,,True,True
Brian Moynihan,1,True,True
Meredith Whitney,,True,False
Daniel Loeb,,True,False
Jeff Gundlach,,True,False
Ray Dalio,,True,False
Ray Dalio,,True,False
Antony Jenkins,,True,False
Antony Jenkins,1,True,False
Daniel Loeb,,True,False
Scott Moore,,True,False
James Gorman,,True,False
James Gorman,1,True,False
Jessica Rinaldi,,True,False
Jessica Rinaldi,,True,False
Sandy Weill,,True,False
Sandy Weill,1,True,False
Don Thompson,,True,False
Don Thompson,1,True,False
Lloyd Blankfein,,True,True
Lloyd Blankfein,1,True,True
Don Thompson,,True,False
Don Thompson,1,True,False
Kyle Bass,,True,False
Jon Sundt,,True,False
Steve Schwarzman,,True,False
Stephen A. Schwarzman,,True,True
Stephen A. Schwarzman,,True,True
Ray Dalio,,True,False
Jeffery Ubben,,True,False
Jeffery Ubben,1,True,False
Frank Holmes,,True,False
Frank Holmes,,True,False
Ron Johnson,,True,False
Ron Johnson,1,True,False
Mike Ullman,,True,False
Josh Brown,,True,False
Josh Brown,,True,False
Bill Gross,,True,False
Steve Cohen,,True,False
Mario Draghi,,True,False
Steve Cohen,,True,False
Tim Cook,,True,True
Tim Cook,1,True,True
Bill Gross,,True,False
Tim Cook,,True,True
Tim Cook,,True,True
Tim Cook,1,True,True
Tim Cook,,True,True
Tim Cook,1,True,True
Jeff Gundlach,,True,False
Bill Gross,,True,False
David Einhorn,,True,False
David Einhorn,1,True,False
Carson Block,,True,False
Carson Block,1,True,False
Elon Musk,,True,True
Elon Musk,1,True,True
Jon Corzine,,True,False
Jon Corzine,,True,False
John Thain,,True,False
Dick Fuld,,True,False
Dick Fuld,1,True,False
Jimmy Cayne,,True,False
Jimmy Cayne,1,True,False
Jon Corzine,,True,False
Jon Corzine,1,True,False
Jon Corzine,,True,False
Jon Corzine,,True,False
Jon Corzine,,True,False
Jan Hatzius,,True,False
Tim Cook,,True,True
Ron Johnson,,True,False
Ron Johnson,1,True,False
Dan Loeb,,True,False
Dan Loeb,1,True,False
Ron Johnson,,True,False
Bill Ackman,,True,False
Meredith Whitney,,True,False
Brian Moynihan,,True,True
Brian Moynihan,1,True,True
Jon Corzine,,True,False
Bill Gross,,True,False
Josh Brown,,True,False
Jim Chanos,,True,False
Jim Chanos,,True,False
Mikhail Khodorkovsky,,True,False
Spencer Rascoff,,True,False
Spencer Rascoff,1,True,False
Reed Hastings,,True,False
Reed Hastings,1,True,False
Elon Musk,,True,True
Elon Musk,1,True,True
Jim Chanos,,True,False
Reed Hastings,,True,False
Reed Hastings,1,True,False
Tim Cook,,True,True
Tim Cook,,True,True
Steve Jobs,,True,False
Sandy Weill,,True,False
Sandy Weill,1,True,False
Meredith Whitney,,True,False
Jim Chanos,,True,False
Ron Johnson,,True,False
Ron Johnson,1,True,False
Ron Johnson,,True,False
Mike Ullman,,True,False
Mike Ullman,1,True,False
Bill Ackman,,True,False
Brian Sozzi,,True,False
Meredith Whitney,,True,False
Tim Cook,,True,True
Alan Mulally,,True,False
Alan Mulally,1,True,False
Bill Gross,,True,False
Steve Schwarzman,,True,False
Jamie Dimon,,True,False
Josh Brown,,True,False
Josh Brown,,True,False
Ron Johnson,,True,False
Ron Johnson,1,True,False
Mike Ullman,,True,False
Mike Ullman,1,True,False
Bill Ackman,,True,False
Jeff Bezos,,True,True
Jeff Bezos,1,True,True
Paul Singer,,True,False
Elon Musk,,True,True
Elon Musk,1,True,True
Elon Musk,,True,True
Elon Musk,1,True,True
Daniel Loeb,,True,False
Julian Robertson,,True,False
Elon Musk,,True,True
Ray Dalio,,True,False
Jeff Immelt,,True,False
Jeff Immelt,1,True,False
Eric Schatzker,,True,False
Jan Hatzius,,True,False
Henry Kravis,,True,False
Larry Page,,True,False
Larry Page,,True,False
Larry Page,,True,False
Larry Page,,True,False
Larry Page,,True,False
Larry Page,,True,False
Larry Page,,True,False
Larry Page,,True,False
Mark Zuckerberg,,True,True
Mark Zuckerberg,,True,True
Mark Zuckerberg,,True,True
Kyle Bass,,True,False
Jon Sundt,,True,False
Larry Page,,True,False
Peter Schiff,,True,False
Jessica Rinaldi,,True,False
Jessica Rinaldi,,True,False
Henry Blodget,,True,False
Paul Singer,,True,False
Bill Ackman,,True,False
Dan Loeb,,True,False
Warren Buffett,,True,True
Jamie Dimon,,True,False
Jamie Dimon,1,True,False
Warren Buffett,,True,True
Mohamed El-Erian,,True,False
Skiddy von Stade,,True,False
Skiddy von Stade,1,True,False
Steve Schwarzman,,True,False
Steve Schwarzman,,True,False
Steve Schwarzman,1,True,False
Steve Schwarzman,,True,False
Anthony Scaramucci,,True,False
Steve Jobs,,True,False
Steve Jobs,,True,False
Skiddy von Stade,,True,False
Skiddy von Stade,1,True,False
Dan Greenhaus,,True,False
Josh Brown,,True,False
Bill Gross,,True,False
Bill Gross,,True,False
Warren Buffett,,True,True
Tim Mrock,,True,False
Tim Mrock,1,True,False
Tim Mrock,,True,False
Tim Mrock,1,True,False
Eric S. Rosengren,,True,False
Ron Johnson,,True,False
Ron Johnson,1,True,False
Michael Jeffries,,True,False
Michael Jeffries,1,True,False
David Simon,,True,True
David Simon,1,True,True
Larry Ellison,,True,False
Larry Ellison,1,True,False
Howard Schultz,,True,False
Howard Schultz,1,True,False
Ralph Lauren,,True,False
Ralph Lauren,1,True,False
Mark Parker,,True,True
Mark Parker,1,True,True
Warren Buffett,,True,True
Warren Buffett,,True,True
Warren Buffett,,True,True
Bill Gross,,True,False
Warren Buffett,,True,True
Warren Buffett,,True,True
Warren Buffett,,True,True
Alan Silbert,,True,False
Warren Buffett,,True,True
Warren Buffett,,True,True
Steve Cohen,,True,False
Jamie Dimon,,True,False
Cam Fine,,True,False
Cam Fine,1,True,False
Mario Draghi,,True,False
Bob Diamond,,True,False
Bob Diamond,1,True,False
Lloyd Blankfein,,True,True
Bob Diamond,,True,False
Bob Diamond,1,True,False
Mario Draghi,,True,False
Warren Buffett,,True,True
Jeff Gundlach,,True,False
Jeff Gundlach,,True,False
Warren Buffett,,True,True
Michael Bloomberg,,True,False
Michael Bloomberg,1,True,False
Frank Blake,,True,False
Frank Blake,1,True,False
Bob Diamond,,True,False
Bob Diamond,1,True,False
Rupert Murdoch,,True,False
Rupert Murdoch,1,True,False
Ron Johnson,,True,False
Ron Johnson,1,True,False
Mike Ullman,,True,False
Mike Ullman,1,True,False
Jeff Immelt,,True,False
Jeff Immelt,1,True,False
Michael Eisner,,True,False
Michael Eisner,1,True,False
Jamie Dimon,,True,False
Jamie Dimon,1,True,False
Bill Gates,,True,False
Bill Gates,1,True,False
Warren Buffett,,True,True
Janet Yellen,,True,False
Jamie Dimon,,True,False
Lloyd Blankfein,,True,True
Lloyd Blankfein,1,True,True
Mark Carney,,True,False
Jeffrey Gundlach,,True,False
Kyle Bass,,True,False
Mohamed El-Erian,,True,False
Warren Buffett,,True,True
Warren Buffett,1,True,True
Bill Gates,,True,False
Warren Buffett,,True,True
Warren Buffett,1,True,True
Bill Gates,,True,False
Bill Gates,1,True,False
Warren Buffett,,True,True
Jeff Gundlach,,True,False
Jeff Gundlach,,True,False
Bill Gross,,True,False
Warren Buffett,,True,True
Warren Buffett,,True,True
Mohamed El-Erian,,True,False
Jeff Gundlach,,True,False
Jeff Gundlach,1,True,False
Mario Draghi,,True,False
Jim Hughes,,True,False
Jim Hughes,1,True,False
Warren Buffett,,True,True
Warren Buffett,,True,True
Mario Draghi,,True,False
Warren Buffett,,True,True
John Donahoe,,True,False
John Donahoe,1,True,False
Jeff Gundlach,,True,False
Jeffrey Gundlach,,True,False
Jeffrey Gundlach,1,True,False
Bill Gross,,True,False
Dan Greenhaus,,True,False
Josh Brown,,True,False
Jeff Gundlach,,True,False
Mohamed El-Erian,,True,False
Josh Brown,,True,False
Josh Brown,,True,False
Bill Ackman,,True,False
Mike Duke,,True,False
Mike Duke,1,True,False
Doug McMillon,,True,True
Bill Simon,,True,False
Kyle Bass,,True,False
Jeff Gundlach,,True,False
Bill Ackman,,True,False
David Einhorn,,True,False
Paul Singer,,True,False
Mark Mobius,,True,False
Mark Mobius,,True,False
Mark Mobius,,True,False
Rex Tillerson,,True,False
Rex Tillerson,1,True,False
Paul Singer,,True,False
Jamie Dimon,,True,False
Jamie Dimon,1,True,False
Elon Musk,,True,True
Elon Musk,1,True,True
David Einhorn,,True,False
Dan Loeb,,True,False
Warren Buffett,,True,True
Warren Buffett,,True,True
Warren Buffett,,True,True
Warren Buffett,,True,True
Warren Buffett,,True,True
Warren Buffet,,True,False
Jack Chubb,,True,False
Jack Chubb,1,True,False
Jamie Dimon,,True,False
David Einhorn,,True,False
Kyle Bass,,True,False
Jeff Gundlach,,True,False
Bill Ackman,,True,False
Jim Chanos,,True,False
David Einhorn,,True,False
Paul Singer,,True,False
Paul Singer,,True,False
Elon Musk,,True,True
Elon Musk,,True,True
Elon Musk,,True,True
Howard Schultz,,True,False
Paul Singer,,True,False
Jeff Skilling,,True,False
Jeff Skilling,1,True,False
Bill Ackman,,True,False
Josh Brown,,True,False
Kyle Bass,,True,False
Paul Singer,,True,False
Kyle Bass,,True,False
Kyle Bass,,True,False
Paul Singer,,True,False
Warren Buffett,,True,True
Warren Buffett,1,True,True
Anthony Scaramucci,,True,False
Paul Singer,,True,False
Don Thompson,,True,False
Don Thompson,1,True,False
Jan Hatzius,,True,False
Josh Brown,,True,False
John Paulson,,True,False
Bill Ackman,,True,False
Dan Loeb,,True,False
John Paulson,,True,False
John Paulson,,True,False
Elon Musk,,True,True
David Einhorn,,True,False
David Einhorn,,True,False
Elon Musk,,True,True
Jamie Dimon,,True,False
Mark Mobius,,True,False
Mark Mobius,,True,False
Mark Mobius,,True,False
Mark Zuckerberg,,True,True
Mark Zuckerberg,1,True,True
Kara Swisher,,True,False
Elon Musk,,True,True
Marissa Mayer,,True,False
Marissa Mayer,1,True,False
David Einhorn,,True,False
Bill Ackman,,True,False
Jim Chanos,,True,False
Kyle Bass,,True,False
Jeff Gundlach,,True,False
Larry Fink,,True,False
Larry Fink,,True,False
Bill Gross,,True,False
Bill Gross,,True,False
Daniel Doctoroff,,True,False
Daniel Doctoroff,1,True,False
Cole Wilcox,,True,False
Cole Wilcox,1,True,False
Elon Musk,,True,True
Elon Musk,1,True,True
Elon Musk,,True,True
Jan Hatzius,,True,False
Eric Hunsader,,True,False
Steve Cohen,,True,False
Steve Cohen,,True,False
Steve Cohen,,True,False
Steve Cohen,,True,False
Steve Cohen,,True,False
Steve Cohen,,True,False
Dan Doctoroff,,True,False
Elon Musk,,True,True
Elon Musk,1,True,True
Bill Gross,,True,False
Bill Ackman,,True,False
Bob McDonald,,True,False
Bob McDonald,1,True,False
Eric Hunsader,,True,False
Eric Hunsader,,True,False
Eric Hunsader,1,True,False
Michael Bloomberg,,True,False
Mario Draghi,,True,False
Jamie Dimon,,True,False
Jamie Dimon,1,True,False
Jamie Dimon,,True,False
Jamie Dimon,,True,False
Jamie Dimon,1,True,False
Bill Gross,,True,False
Mark Zuckerberg,,True,True
David Marcus,,True,False
Elon Musk,,True,True
Elon Musk,,True,True
Steve Jobs,,True,False
Warren Buffett,,True,True
Dan Doctoroff,,True,False
Dan Doctoroff,1,True,False
Lex Fenwick,,True,False
Lex Fenwick,1,True,False
Kyle Bass,,True,False
Kyle Bass,,True,False
Kyle Bass,,True,False
Paul Singer,,True,False
Michael Bloomberg,,True,False
Daniel Doctoroff,,True,False
Daniel Doctoroff,1,True,False
Michael Dell,,True,True
Michael Dell,1,True,True
Michael Dell,,True,True
Brian Sozzi,,True,False
John Paulson,,True,False
John Paulson,,True,False
Ron Johnson,,True,False
Ron Johnson,1,True,False
Mike Ullman,,True,False
Rupert Murdoch,,True,False
Thomas Jones,,True,False
Thomas Jones,1,True,False
Daniel Doctoroff,,True,False
Daniel Doctoroff,1,True,False
Bill Gross,,True,False
Dick Costolo,,True,False
Dick Costolo,1,True,False
Janet Yellen,,True,False
Janet Yellen,,True,False
Jamie Dimon,,True,False
Jamie Dimon,1,True,False
Tim Cook,,True,True
Tim Cook,1,True,True
Dan Loeb,,True,False
David Tepper,,True,False
Robert Benmosche,,True,False
Robert Benmosche,1,True,False
David Tepper,,True,False
Warren Buffett,,True,True
Dan Doctoroff,,True,False
Dan Doctoroff,1,True,False
David Tepper,,True,False
David Tepper,,True,False
Elon Musk,,True,True
Elon Musk,,True,True
Elon Musk,,True,True
David Tepper,,True,False
Elon Musk,,True,True
Elon Musk,1,True,True
Daniel Loeb,,True,False
Daniel Loeb,1,True,False
Daniel S. Loeb,,True,False
Paul Singer,,True,False
Kyle Bass,,True,False
David Tepper,,True,False
David Tepper,,True,False
David Tepper,,True,False
David Tepper,,True,False
Daniel Loeb,,True,False
Kazuo Hirai,,True,False
Kazuo Hirai,1,True,False
Andrew Mackenzie,,True,True
Andrew Mackenzie,1,True,True
Eric Lefkofsky,,True,False
Eric Lefkofsky,1,True,False
Ted Leonsis,,True,False
Ted Leonsis,1,True,False
Andrew Mason,,True,False
Andrew Mason,1,True,False
Eric Lefkofsky,,True,False
Elon Musk,,True,True
Elon Musk,1,True,True
John Paulson,,True,False
David Tepper,,True,False
Elon Musk,,True,True
Elon Musk,1,True,True
John Chambers,,True,False
John Chambers,1,True,False
Warren Buffet,,True,False
Daniel Loeb,,True,False
Bill Ackman,,True,False
Elon Musk,,True,True
Elon Musk,1,True,True
Elon Musk,,True,True
Elon Musk,1,True,True
Elon Musk,,True,True
Elon Musk,1,True,True
Elon Musk,,True,True
Elon Musk,1,True,True
Elon Musk,,True,True
Elon Musk,1,True,True
David Einhorn,,True,False
Dan Doctoroff,,True,False
Rick Lentini,,True,False
Henry Blodget,,True,False
Elon Musk,,True,True
Elon Musk,1,True,True
Elon Musk,,True,True
Elon Musk,1,True,True
Steve Jobs,,True,False
Steve Jobs,1,True,False
Tom Gage,,True,False
Tom Gage,1,True,False
Elon Musk,,True,True
Julian Robertson,,True,False
Daniel Loeb,,True,False
Michael Carrazza,,True,False
Michael Carrazza,1,True,False
David Tepper,,True,False
Josh Brown,,True,False
Mark Mobius,,True,False
Elon Musk,,True,True
Elon Musk,1,True,True
Elon Musk,,True,True
Elon Musk,1,True,True
Elon Musk,,True,True
Elon Musk,1,True,True
Stephen Roach,,True,False
Michael Carrazza,,True,False
Michael Carrazza,1,True,False
Skiddy von Stade,,True,False
Skiddy von Stade,1,True,False
Deborah Wright,,True,False
Deborah Wright,1,True,False
Deborah Wright,,True,False
Brian Sozzi,,True,False
Mike Duke,,True,False
Mike Duke,1,True,False
Jamie Dimon,,True,False
Jamie Dimon,1,True,False
Jimmy Cayne,,True,False
Jimmy Cayne,1,True,False
Jimmy Cayne,,True,False
Jimmy Cayne,1,True,False
Lloyd Blankfein,,True,True
Lloyd Blankfein,1,True,True
Lloyd Blankfein,,True,True
Warren Buffett,,True,True
Elon Musk,,True,True
Elon Musk,1,True,True
Elon Musk,,True,True
Elon Musk,,True,True
Elon Musk,,True,True
Elon Musk,,True,True
Elon Musk,,True,True
Mike Duke,,True,False
Mike Duke,1,True,False
Mark Mobius,,True,False
Mark Mobius,,True,False
Josh Brown,,True,False
Ron Carson,,True,False
Doug Oberhelman,,True,False
Doug Oberhelman,1,True,False
Sam Palmisano,,True,False
Sam Palmisano,1,True,False
Sam Palmisano,,True,False
Sam Palmisano,,True,False
Sam Palmisano,1,True,False
Josh Brown,,True,False
Bill Gross,,True,False
Bill Gross,,True,False
Bill Ackman,,True,False
Janet Yellen,,True,False
Josh Brown,,True,False
Jeff Gundlach,,True,False
Jeffrey Gundlach,,True,False
Josh Brown,,True,False
Martin Sorrell,,True,False
Martin Sorrell,1,True,False
Mark Carney,,True,False
Sam Palmisano,,True,False
Sam Palmisano,1,True,False
Michael Bloomberg,,True,False
Dwaine van Vuuren,,True,False
Dwaine van Vuuren,1,True,False
Dwaine van Vuuren,,True,False
Dan Greenhaus,,True,False
Jamie Dimon,,True,False
Jamie Dimon,1,True,False
Jamie Dimon,,True,False
Jamie Dimon,1,True,False
Jamie Dimon,,True,False
Tim Cook,,True,True
Tim Cook,1,True,True
David Karp,,True,False
Richard Branson,,True,False
Steve Cohen,,True,False
Lloyd Blankfein,,True,True
Lloyd Blankfein,1,True,True
Jim Chanos,,True,False
Bill Ackman,,True,False
Warren Buffett,,True,True
Jamie Dimon,,True,False
Jamie Dimon,1,True,False
Lloyd Blankfein,,True,True
Jamie Dimon,,True,False
David Karp,,True,False
Marissa Mayer,,True,False
Marissa Mayer,1,True,False
Marissa Mayer,,True,False
Marissa Mayer,,True,False
Jamie Dimon,,True,False
Jamie Dimon,1,True,False
Steve Cohen,,True,False
Mohamed El-Erian,,True,False
Steve Cohen,,True,False
Richard Ketchum,,True,False
Richard Ketchum,1,True,False
Tim Cook,,True,True
Tim Cook,1,True,True
Tim Cook,,True,True
Tim Cook,1,True,True
Warren Buffett,,True,True
Jamie Dimon,,True,False
Steve Cohen,,True,False
Elon Musk,,True,True
Elon Musk,1,True,True
Elon Musk,,True,True
Elon Musk,1,True,True
