NAME,CEOinSent,in_train,pop_CEO
Jessica Rinaldi,,True,False
Bill Ackman,,True,False
Janet Yellen,,True,False
Bill Ackman,,True,False
Michael Johnson,,True,False
Michael Johnson,1,True,False
Michael Johnson,,True,False
Janet Yellen,,True,False
Aubrey McClendon,,True,False
Aubrey McClendon,1,True,False
Bill Ackman,,True,False
Bill Ackman,,True,False
Bill Ackman,,True,False
William Ackman,,True,False
William Ackman,1,True,False
Bill Ackman,,True,False
Mario Gabelli,,True,False
Mario Gabelli,1,True,False
Janet Yellen,,True,False
Bill Gates,,True,False
Bill Ackman,,True,False
Michael Johnson,,True,False
Michael Johnson,1,True,False
Bill Ackman,,True,False
Bill Ackman,,True,False
Paul Singer,,True,False
Dan Loeb,,True,False
John Paulson,,True,False
John Paulson,,True,False
Steve Wynn,,True,False
Steve Wynn,,True,False
Elon Musk,,True,True
Elon Musk,1,True,True
Bill Ackman,,True,False
John Thain,,True,False
John Thain,1,True,False
Satya Nadella,,True,True
Satya Nadella,1,True,True
Tim Cook,,True,True
Tim Cook,1,True,True
Bill Ackman,,True,False
Michael Johnson,,True,False
Philippe Dauman,,True,False
Philippe Dauman,1,True,False
David Barger,,True,False
David Barger,1,True,False
Jacques Brand,,True,False
Jacques Brand,1,True,False
Robert Greifeld,,True,False
Robert Greifeld,1,True,False
Steven Holliday,,True,False
Steven Holliday,1,True,False
Klaus Kleinfeld,,True,False
Klaus Kleinfeld,1,True,False
Pamela Liebman,,True,False
Pamela Liebman,1,True,False
Mitchell Modell,,True,False
Mitchell Modell,1,True,False
Mark Thompson,,True,True
Mark Thompson,1,True,True
John B. Veihmeyer,,True,False
John B. Veihmeyer,1,True,False
Charles Weinstein,,True,False
Charles Weinstein,1,True,False
Tim Zagat,,True,False
Tim Zagat,1,True,False
Strauss Zelnick,,True,False
Strauss Zelnick,1,True,False
Dan Loeb,,True,False
Paul Singer,,True,False
Elon Musk,,True,True
Mark Zuckerberg,,True,True
Jeff Bezos,,True,True
Elon Musk,,True,True
Bill Ackman,,True,False
Bill Ackman,,True,False
Michael Johnson,,True,False
Brad Katsuyama,,True,False
Brad Katsuyama,1,True,False
Brad Katsuyama,,True,False
Joe Ratterman,,True,False
Joe Ratterman,1,True,False
Bill Ackman,,True,False
Steve Ells,,True,False
Steve Ells,1,True,False
Brian Sozzi,,True,False
Janet Yellen,,True,False
Jan Hatzius,,True,False
Meredith Whitney,,True,False
Janet Yellen,,True,False
Don Thompson,,True,False
Don Thompson,1,True,False
Bill Ackman,,True,False
Brian Sozzi,,True,False
Brian Sozzi,1,True,False
Brady Dougan,,True,False
Brady Dougan,1,True,False
Brady Dougan,,True,False
Brady Dougan,1,True,False
Philip Clarke,,True,False
Dave Lewis,,True,True
Mark Zuckerberg,,True,True
Mark Zuckerberg,1,True,True
Bill Gates,,True,False
Mark Zuckerberg,,True,True
Mark Zuckerberg,1,True,True
David Marcus,,True,False
Sheng Fu,,True,False
Sheng Fu,1,True,False
Indra Nooyi,,True,False
Indra Nooyi,1,True,False
Bill Ackman,,True,False
Bill Ackman,,True,False
Michael Johnson,,True,False
Michael Johnson,1,True,False
Michael Johnson,,True,False
Tony Fernandes,,True,False
Tony Fernandes,1,True,False
Elon Musk,,True,True
Elon Musk,1,True,True
Richard Bernstein,,True,False
Richard Bernstein,1,True,False
Bill Gates,,True,False
Steve Ballmer,,True,False
Paul Maritz,,True,False
Paul Maritz,1,True,False
Paul Singer,,True,False
Joe Tucci,,True,False
Joe Tucci,1,True,False
Paul Mason,,True,False
Bill Ackman,,True,False
Indra Nooyi,,True,False
Indra Nooyi,1,True,False
Richard Bernstein,,True,False
Janet Yellen,,True,False
Josh Brown,,True,False
Josh Brown,1,True,False
Tim Cook,,True,True
Tim Cook,1,True,True
Indra Nooyi,,True,False
Indra Nooyi,1,True,False
Tim Cook,,True,True
Tim Cook,1,True,True
Tim Cook,,True,True
Tim Cook,1,True,True
Bill Ackman,,True,False
Jeff Bewkes,,True,False
Jeff Bewkes,1,True,False
Jeff Bewkes,,True,False
Jeff Bewkes,1,True,False
Jeff Bewkes,,True,False
Jeff Bewkes,,True,False
Jeff Bewkes,,True,False
Janet Yellen,,True,False
Barry Silbert,,True,False
Barry Silbert,1,True,False
Charlie Scharf,,True,False
Charlie Scharf,1,True,False
Mark Fields,,True,False
Mark Fields,1,True,False
Alan Mulally,,True,False
Alan Mulally,1,True,False
Mary Barra,,True,False
Mary Barra,1,True,False
Howard Schultz,,True,False
Bill Ackman,,True,False
Jeff Bezos,,True,True
Jeff Bezos,1,True,True
Jeff Bezos,,True,True
Lloyd Blankfein,,True,True
Lloyd Blankfein,1,True,True
Michael Bloomberg,,True,False
Michael Bloomberg,1,True,False
Mark Zuckerberg,,True,True
Mark Zuckerberg,1,True,True
Bill Gates,,True,False
Mark Zuckerberg,,True,True
Cromwell Coulson,,True,False
Cromwell Coulson,1,True,False
Mary Barra,,True,False
Mary Barra,1,True,False
Bill Ackman,,True,False
Bill Ackman,,True,False
Jim Chanos,,True,False
Larry Page,,True,False
Susan Wojcicki,,True,False
Steve Jobs,,True,False
Bill Gates,,True,False
Jeff Bezos,,True,True
Bill Simon,,True,False
Brian Sozzi,,True,False
Bill Simon,,True,False
Howard Levine,,True,False
Howard Levine,1,True,False
Ken Griffin,,True,False
Ken Griffin,,True,False
Ken Griffin,,True,False
John Martin,,True,False
John Martin,1,True,False
Mark Zuckerberg,,True,True
Mark Zuckerberg,1,True,True
Mark Zuckerberg,,True,True
Bill Gates,,True,False
Doug Oberhelman,,True,False
Doug Oberhelman,1,True,False
Tim Cook,,True,True
Tim Cook,1,True,True
Ricardo Salgado,,True,False
Ricardo Salgado,1,True,False
Michael Bloomberg,,True,False
Jonathan Ernst,,True,False
David Einhorn,,True,False
David Einhorn,1,True,False
Jonathan Ernst,,True,False
Elon Musk,,True,True
Jamie Dimon,,True,False
Jamie Dimon,1,True,False
Jamie Dimon,,True,False
Jamie Dimon,1,True,False
Mary Callahan Erdoes,,True,False
Mary Callahan Erdoes,1,True,False
Warren Buffett,,True,True
Jimmy Cayne,,True,False
Jimmy Cayne,1,True,False
Lee Munson,,True,False
Lee Munson,1,True,False
Jim Chanos,,True,False
Charlie Scharf,,True,False
Charlie Scharf,1,True,False
Javier Romero,,True,False
Javier Romero,1,True,False
Jeff Bezos,,True,True
Elon Musk,,True,True
Elon Musk,1,True,True
Henry Blodget,,True,False
Charlie Scharf,,True,False
Charlie Scharf,1,True,False
Mikhail Khodorkovsky,,True,False
Mary Barra,,True,False
Mary Barra,1,True,False
Mike Jackson,,True,False
Mike Jackson,1,True,False
Jim Chanos,,True,False
Bill Simon,,True,False
Brian Sozzi,,True,False
Bill Simon,,True,False
Howard Levine,,True,False
Howard Levine,1,True,False
Mario Gabelli,,True,False
Lance Roberts,,True,False
Jeff Bezos,,True,True
Jeff Bezos,1,True,True
Jeff Bezos,,True,True
Jeff Bezos,1,True,True
John Goodman,,True,False
John Chen,,True,False
John Chen,1,True,False
Michael Dell,,True,True
Bill Ackman,,True,False
Elon Musk,,True,True
Mark Zuckerberg,,True,True
Jeff Bezos,,True,True
Elon Musk,,True,True
Janet Yellen,,True,False
Steve Wynn,,True,False
Steve Wynn,,True,False
Bill Ackman,,True,False
Bill Ackman,,True,False
Jim Chanos,,True,False
Janet Yellen,,True,False
James Mitarotonda,,True,False
James Mitarotonda,1,True,False
Bill Ackman,,True,False
Brian Sozzi,,True,False
Janet Yellen,,True,False
Fred Reid,,True,False
Fred Reid,1,True,False
Fred Reid,,True,False
Fred Reid,,True,False
Richard Branson,,True,False
Jonathan Miller,,True,False
Jonathan Miller,1,True,False
Pete Flint,,True,False
Pete Flint,1,True,False
Spencer Rascoff,,True,False
Spencer Rascoff,1,True,False
Spencer Rascoff,,True,False
Spencer Rascoff,1,True,False
Pete Flint,,True,False
Pete Flint,1,True,False
Jerry Yang,,True,False
Janet Yellen,,True,False
Janet Yellen,,True,False
Richard Branson,,True,False
Richard Branson,1,True,False
Howard Levine,,True,False
Howard Levine,1,True,False
Dan Greenhaus,,True,False
Indra Nooyi,,True,False
Indra Nooyi,1,True,False
Mikhail Khodorkovsky,,True,False
Mikhail Khodorkovsky,,True,False
Igor Sechin,,True,False
Dick Costolo,,True,False
Dick Costolo,1,True,False
Joshua Brown,,True,False
Larry Ellison,,True,False
Larry Ellison,1,True,False
Dick Costolo,,True,False
Dick Costolo,1,True,False
Dick Costolo,,True,False
Dick Costolo,1,True,False
Dick Costolo,,True,False
Dick Costolo,1,True,False
Skiddy von Stade,,True,False
Skiddy von Stade,,True,False
Skiddy von Stade,1,True,False
Paul Singer,,True,False
Jeffrey Gundlach,,True,False
Bill Ackman,,True,False
Elon Musk,,True,True
Scott Davis,,True,False
Scott Davis,1,True,False
Steve Ballmer,,True,False
Steve Ballmer,1,True,False
JK Shin,,True,False
JK Shin,1,True,False
Paul Singer,,True,False
Elon Musk,,True,True
Elon Musk,,True,True
Elon Musk,,True,True
Paul Singer,,True,False
Janet Yellen,,True,False
Paul Singer,,True,False
Paul Singer,,True,False
Janet Yellen,,True,False
Paul Singer,,True,False
Mike Nudelman,,True,False
Satoru Iwata,,True,False
Janet Yellen,,True,False
Janet Yellen,,True,False
Lloyd Blankfein,,True,True
Lloyd Blankfein,1,True,True
Ralph Lauren,,True,False
Daniel Birnbaum,,True,False
Daniel Birnbaum,1,True,False
Dick Costolo,,True,False
Dick Costolo,1,True,False
Dick Costolo,,True,False
Dick Costolo,1,True,False
John McCarvel,,True,False
John McCarvel,1,True,False
John Silvia,,True,False
Janet Yellen,,True,False
Janet Yellen,,True,False
Warren Buffett,,True,True
Warren Buffett,,True,True
Jeff Weiner,,True,False
Jeff Weiner,1,True,False
Jon Stein,,True,False
Jon Stein,1,True,False
Sally Smith,,True,False
Sally Smith,1,True,False
Paul Singer,,True,False
Paul Singer,,True,False
Paul Singer,,True,False
Paul Singer,,True,False
Paul Singer,,True,False
Bill Ackman,,True,False
Elon Musk,,True,True
Elon Musk,1,True,True
Michael Strianese,,True,False
Michael Strianese,1,True,False
Michael Strianese,,True,False
Michael Strianese,1,True,False
Paul Singer,,True,False
Bill Ackman,,True,False
Vince McMahon,,True,True
Vince McMahon,1,True,True
Meg Whitman,,True,True
Meg Whitman,1,True,True
Kazuo Hirai,,True,False
Kazuo Hirai,1,True,False
Elon Musk,,True,True
Elon Musk,1,True,True
Niraj Shah,,True,False
Niraj Shah,,True,False
Brian Cornell,,True,True
Brian Cornell,1,True,True
Gregg Steinhafel,,True,False
Gregg Steinhafel,1,True,False
John Mulligan,,True,False
John Mulligan,1,True,False
Indra Nooyi,,True,False
Indra Nooyi,1,True,False
Bill Ackman,,True,False
Jim Chanos,,True,False
Michael Pearson,,True,False
Michael Pearson,1,True,False
Elon Musk,,True,True
Elon Musk,,True,True
Elon Musk,1,True,True
Bill Gross,,True,False
Mohamed El-Erian,,True,False
Elon Musk,,True,True
Elon Musk,1,True,True
Mark Zuckerberg,,True,True
Elon Musk,,True,True
Jon Stein,,True,False
Jon Stein,1,True,False
Matthew Prince,,True,False
Matthew Prince,1,True,False
Bill Gross,,True,False
Mark Zuckerberg,,True,True
Mark Zuckerberg,1,True,True
Larry Page,,True,False
Larry Page,1,True,False
Larry Ellison,,True,False
Larry Ellison,1,True,False
Marc Benioff,,True,False
Marc Benioff,1,True,False
Peter Hancock,,True,False
Peter Hancock,1,True,False
Bill Gross,,True,False
Jeff Bewkes,,True,False
Jeff Bewkes,1,True,False
Rupert Murdoch,,True,False
Rupert Murdoch,1,True,False
Richard Handler,,True,False
Richard Handler,1,True,False
Jack Dorsey,,True,True
Meg Whitman,,True,True
Meg Whitman,1,True,True
Mike Lynch,,True,False
Mike Lynch,1,True,False
Meg Whitman,,True,True
Dick Fuld,,True,False
Chuck Prince,,True,False
John Thain,,True,False
John Idol,,True,False
John Idol,1,True,False
Paul Singer,,True,False
Rupert Murdoch,,True,False
John Legere,,True,False
John Legere,1,True,False
Dan Hesse,,True,False
Dan Hesse,1,True,False
Marcelo Claure,,True,False
Marcelo Claure,1,True,False
John Legere,,True,False
John Legere,1,True,False
Bob Iger,,True,True
Bob Iger,1,True,True
Todd Pedersen,,True,False
Todd Pedersen,1,True,False
Rupert Murdoch,,True,False
Rupert Murdoch,1,True,False
Rupert Murdoch,,True,False
Rupert Murdoch,1,True,False
Rupert Murdoch,,True,False
Rupert Murdoch,1,True,False
John Mulligan,,True,False
John Mulligan,1,True,False
John Legere,,True,False
John Legere,1,True,False
Rich Handler,,True,False
Rich Handler,1,True,False
Brian Snyder,,True,False
Jim Chanos,,True,False
Bill Ackman,,True,False
Bill Ackman,,True,False
John Mulligan,,True,False
John Mulligan,1,True,False
John Mulligan,,True,False
John Mulligan,1,True,False
Peter Hancock,,True,False
Peter Hancock,1,True,False
Bob Benmosche,,True,False
Jeff Bewkes,,True,False
Jeff Bewkes,1,True,False
Rupert Murdoch,,True,False
Rupert Murdoch,1,True,False
Gracia Martore,,True,False
Gracia Martore,1,True,False
Jeffrey Bewkes,,True,False
Jeffrey Bewkes,1,True,False
Jeff Bewkes,,True,False
Jeff Bewkes,1,True,False
Rupert Murdoch,,True,False
Rupert Murdoch,1,True,False
Janet Yellen,,True,False
Josh Brown,,True,False
Josh Brown,1,True,False
Josh Brown,,True,False
Jeffrey Gundlach,,True,False
Sergio Marchionne,,True,True
Sergio Marchionne,1,True,True
Rupert Murdoch,,True,False
Rupert Murdoch,1,True,False
Jeff Bewkes,,True,False
Jeff Bewkes,1,True,False
Michael Nathanson,,True,False
Mark Zuckerberg,,True,True
Bill Ackman,,True,False
Bill Ackman,1,True,False
Keith McMullin,,True,False
Keith McMullin,1,True,False
Rupert Murdoch,,True,False
Rupert Murdoch,1,True,False
Rupert Murdoch,,True,False
Rupert Murdoch,1,True,False
Dan Hesse,,True,False
Dan Hesse,1,True,False
Jeff Gundlach,,True,False
William Ackman,,True,False
Don Thompson,,True,False
Don Thompson,1,True,False
Bob Iger,,True,True
Bob Iger,1,True,True
Janet Yellen,,True,False
Dan Hesse,,True,False
Dan Hesse,1,True,False
Jeff Gundlach,,True,False
Steve Schwarzman,,True,False
Bill Ackman,,True,False
Sergio Marchionne,,True,True
Sergio Marchionne,1,True,True
Sergio Marchionne,,True,True
Sergio Marchionne,1,True,True
Robert Griffin,,True,False
Robert Griffin,1,True,False
Bill Ackman,,True,False
Jeff Gundlach,,True,False
Henry Blodget,,True,False
Rupert Murdoch,,True,False
Henry Blodget,,True,False
Ralph Lauren,,True,False
Janet Yellen,,True,False
John Stumpf,,True,False
John Stumpf,1,True,False
Rupert Murdoch,,True,False
Warren Buffett,,True,True
Mark Murray,,True,False
Mark Murray,1,True,False
Mark Murray,,True,False
Mark Murray,1,True,False
Mark Murray,,True,False
Mark Murray,1,True,False
John Legere,,True,False
John Legere,1,True,False
John Legere,,True,False
John Legere,1,True,False
Marcelo Claure,,True,False
Marcelo Claure,1,True,False
Jan Hatzius,,True,False
Paul Singer,,True,False
Paul Singer,,True,False
Mike Nudelman,,True,False
Elon Musk,,True,True
Ross Levinsohn,,True,False
John Melloy,,True,False
John Melloy,1,True,False
Mario Draghi,,True,False
Jeffrey Immelt,,True,False
Joe Kaeser,,True,True
Alan Mulally,,True,False
Mark Fields,,True,False
Mark Zuckerberg,,True,True
Mark Zuckerberg,1,True,True
Mario Draghi,,True,False
Jeffrey Gundlach,,True,False
Warren Buffett,,True,True
Mark Murray,,True,False
Mark Murray,1,True,False
Jeffrey Gundlach,,True,False
Ken Griffin,,True,False
James Gorman,,True,False
James Gorman,1,True,False
William Ackman,,True,False
Bernard Madoff,,True,False
Paul Singer,,True,False
Mario Draghi,,True,False
Richard Handler,,True,False
Richard Handler,1,True,False
Janet Yellen,,True,False
Richard Kinder,,True,False
Richard Kinder,1,True,False
James Gorman,,True,False
James Gorman,1,True,False
Mario Draghi,,True,False
Mark Zuckerberg,,True,True
Mark Zuckerberg,1,True,True
Larry Page,,True,False
Larry Page,1,True,False
Larry Ellison,,True,False
Larry Ellison,1,True,False
Marc Benioff,,True,False
Marc Benioff,1,True,False
Elon Musk,,True,True
Richard Handler,,True,False
Richard Handler,1,True,False
Mario Draghi,,True,False
Elon Musk,,True,True
Elon Musk,1,True,True
Mark Mobius,,True,False
Mark Mobius,,True,False
Mark Mobius,,True,False
Rich Kinder,,True,False
Rich Kinder,,True,False
Rich Kinder,1,True,False
Rich Kinder,,True,False
Rich Kinder,,True,False
Jeff Ubben,,True,False
Jeff Ubben,1,True,False
Rich Kinder,,True,False
Rich Kinder,1,True,False
Spencer Rascoff,,True,False
Spencer Rascoff,1,True,False
Janet Yellen,,True,False
Richard Kinder,,True,False
Richard Kinder,1,True,False
Bill Gates,,True,False
Steve Ballmer,,True,False
Steve Ballmer,1,True,False
Michael Brown,,True,False
Adam Nash,,True,False
Adam Nash,1,True,False
Richard Bernstein,,True,False
Richard Bernstein,,True,False
Bernard Madoff,,True,False
Bernard Madoff,,True,False
Janet Yellen,,True,False
Janet Yellen,,True,False
Brian Cornell,,True,True
Brian Cornell,1,True,True
Steve Ballmer,,True,False
Steve Ballmer,1,True,False
Steve Ballmer,,True,False
Steve Ballmer,1,True,False
Jeffrey Gundlach,,True,False
Jeff Bezos,,True,True
Niraj Shah,,True,False
Steve Ballmer,,True,False
Steve Ballmer,1,True,False
Niraj Shah,,True,False
Jeffrey Immelt,,True,False
Jeffrey Immelt,1,True,False
Mario Draghi,,True,False
Patrick Byrne,,True,False
Patrick Byrne,1,True,False
John Chambers,,True,False
John Chambers,1,True,False
Dov Charney,,True,False
Dov Charney,1,True,False
Paul Singer,,True,False
Howard Levine,,True,False
Howard Levine,1,True,False
John Chambers,,True,False
John Chambers,1,True,False
William Ackman,,True,False
William Ackman,1,True,False
Janet Yellen,,True,False
Eric S. Rosengren,,True,False
Eric S. Rosengren,1,True,False
Janet Yellen,,True,False
Richard Branson,,True,False
Bill Gross,,True,False
Bill Gross,,True,False
Shirl Penney,,True,False
Shirl Penney,1,True,False
Mark Tibergien,,True,False
Mark Tibergien,1,True,False
Mark Carney,,True,False
Niraj Shah,,True,False
Mark Carney,,True,False
Jonathan Lu,,True,False
Jonathan Lu,1,True,False
Mark Carney,,True,False
Michael Brown,,True,False
Muhtar Kent,,True,False
Muhtar Kent,1,True,False
Muhtar Kent,,True,False
Muhtar Kent,1,True,False
Mike Ullman,,True,False
Mike Ullman,1,True,False
Ron Johnson,,True,False
Ron Johnson,1,True,False
Dan Loeb,,True,False
Warren Buffett,,True,True
Jeffrey Immelt,,True,False
Jeffrey Immelt,1,True,False
Mike Nudelman,,True,False
William Ackman,,True,False
Sergio Marchionne,,True,True
Sergio Marchionne,1,True,True
Sergio Marchionne,,True,True
Sergio Marchionne,1,True,True
Bill Ackman,,True,False
Jim Chanos,,True,False
Kevin Reddy,,True,False
Kevin Reddy,1,True,False
John Chambers,,True,False
John Chambers,1,True,False
Jeffrey Immelt,,True,False
Jeffrey Immelt,1,True,False
Mary Barra,,True,False
Mary Barra,1,True,False
Mary Barra,,True,False
Mary Barra,1,True,False
Warren Buffett,,True,True
Warren Buffett,1,True,True
Warren Buffett,,True,True
Warren Buffett,1,True,True
Skiddy von Stade,,True,False
Skiddy von Stade,1,True,False
Paul Singer,,True,False
Dan Loeb,,True,False
Janet Yellen,,True,False
John Chambers,,True,False
John Chambers,1,True,False
Jeffrey Immelt,,True,False
Jeffrey Immelt,1,True,False
Warren Buffett,,True,True
Warren Buffett,,True,True
Mario Draghi,,True,False
Jeffrey Gundlach,,True,False
Marc Bolland,,True,False
Marc Bolland,1,True,False
Josh Brown,,True,False
Josh Brown,,True,False
Elon Musk,,True,True
Elon Musk,,True,True
Warren Buffett,,True,True
Harold Hamm,,True,False
Liz Ann Sonders,,True,False
Brian Sozzi,,True,False
Brian Sozzi,1,True,False
Mike Ullman,,True,False
Mike Ullman,1,True,False
Stephen Sadove,,True,False
Stephen Sadove,1,True,False
Severin Schwan,,True,False
Severin Schwan,1,True,False
Bob Diamond,,True,False
Bob Diamond,1,True,False
William Ackman,,True,False
Dov Charney,,True,False
David Calhoun,,True,False
David Calhoun,1,True,False
Alan Mulally,,True,False
Alan Mulally,1,True,False
Muhtar Kent,,True,False
Muhtar Kent,1,True,False
Niraj Shah,,True,False
William Ackman,,True,False
John Silvia,,True,False
Hunter Harrison,,True,False
Hunter Harrison,1,True,False
Jack Koraleski,,True,False
Jack Koraleski,1,True,False
Niraj Shah,,True,False
Marc Caira,,True,False
Marc Caira,1,True,False
Janet Yellen,,True,False
Skiddy von Stade,,True,False
Skiddy von Stade,1,True,False
Jeff Weiner,,True,False
Jeff Weiner,1,True,False
Jeff Weiner,,True,False
Jeff Weiner,1,True,False
Mark Carney,,True,False
Rich Kinder,,True,False
Rich Kinder,,True,False
Rich Kinder,1,True,False
Rich Kinder,,True,False
Rich Kinder,,True,False
Mohamed El-Erian,,True,False
Mohamed El-Erian,1,True,False
Angelo Mozillo,,True,False
Angelo Mozillo,1,True,False
Dick Fuld,,True,False
Dick Fuld,1,True,False
Marco Patuano,,True,False
Marco Patuano,1,True,False
Jan Hatzius,,True,False
Janet Yellen,,True,False
Jim Chanos,,True,False
Jim Chanos,,True,False
Thomas Johnson,,True,False
Thomas Johnson,1,True,False
Julian Geiger,,True,False
Julian Geiger,1,True,False
Thomas Johnson,,True,False
Thomas Johnson,1,True,False
Julian Geiger,,True,False
Julian Geiger,1,True,False
Mohamed El-Erian,,True,False
Jason Goldberg,,True,False
Jim Chanos,,True,False
Janet Yellen,,True,False
Michael Brown,,True,False
Jim Chanos,,True,False
Jim Chanos,,True,False
Jeffrey Gundlach,,True,False
Janet Yellen,,True,False
Bill Gross,,True,False
Larry Page,,True,False
Larry Page,1,True,False
Paal Kibsgaard,,True,False
Paal Kibsgaard,1,True,False
Evan Williams,,True,False
Janet Yellen,,True,False
Mark Carney,,True,False
Mark Carney,,True,False
Rick Dreiling,,True,False
Rick Dreiling,1,True,False
Hakan Samuelsson,,True,False
Hakan Samuelsson,1,True,False
Janet Yellen,,True,False
Michael Brown,,True,False
Bill Gates,,True,False
Eike Batista,,True,False
Eike Batista,1,True,False
Michael Brown,,True,False
Edward Stack,,True,False
Edward Stack,1,True,False
Steve Sather,,True,False
Steve Sather,1,True,False
Janet Yellen,,True,False
Mario Draghi,,True,False
Paul Singer,,True,False
Michael Brown,,True,False
Michael Brown,,True,False
Michael Brown,,True,False
Howard Levine,,True,False
Howard Levine,1,True,False
Howard Levine,,True,False
Brian Moynihan,,True,True
Brian Moynihan,1,True,True
Edward Stack,,True,False
Edward Stack,1,True,False
Richard Hayne,,True,False
Richard Hayne,1,True,False
Satoru Iwata,,True,False
Edward Stack,,True,False
Edward Stack,1,True,False
Tim Cook,,True,True
Tim Cook,1,True,True
Tim Cook,,True,True
Norman Chan,,True,False
Norman Chan,1,True,False
Frank Blake,,True,False
Frank Blake,1,True,False
Thomas Johnson,,True,False
Thomas Johnson,1,True,False
Julian Geiger,,True,False
Julian Geiger,1,True,False
Masayoshi Son,,True,True
Niraj Shah,,True,False
Frank Blake,,True,False
Frank Blake,1,True,False
Frank Blake,,True,False
Frank Blake,1,True,False
Edward Stack,,True,False
Edward Stack,1,True,False
Niraj Shah,,True,False
Masayoshi Son,,True,True
Michael Brown,,True,False
Brian Moynihan,,True,True
Brian Moynihan,1,True,True
Meg Whitman,,True,True
Meg Whitman,1,True,True
Janet Yellen,,True,False
Warren Buffett,,True,True
Warren Buffett,,True,True
Scott Dietzen,,True,False
Scott Dietzen,1,True,False
Scott Dietzen,,True,False
Scott Dietzen,1,True,False
Angelo Mozilo,,True,False
Angelo Mozilo,1,True,False
Meg Whitman,,True,True
Meg Whitman,1,True,True
Brian Moynihan,,True,True
Brian Moynihan,1,True,True
Angelo Mozilo,,True,False
Angelo Mozilo,1,True,False
Angelo Mozilo,,True,False
Angelo Mozilo,1,True,False
Angelo Mozilo,,True,False
Angelo Mozilo,1,True,False
Janet Yellen,,True,False
Janet Yellen,,True,False
Brian Chesky,,True,False
Brian Chesky,1,True,False
Janet Yellen,,True,False
Bob Aiken,,True,False
Bob Aiken,1,True,False
Brian Sozzi,,True,False
Brian Sozzi,,True,False
Brian Sozzi,,True,False
Pierre Beaudoin,,True,False
Pierre Beaudoin,1,True,False
Jim Chanos,,True,False
Peter Sands,,True,False
Peter Sands,1,True,False
Mark Carney,,True,False
Janet Yellen,,True,False
Michael Brown,,True,False
Steve Ballmer,,True,False
Steve Ballmer,1,True,False
Janet Yellen,,True,False
Janet Yellen,,True,False
William Ackman,,True,False
Masayoshi Son,,True,True
Masayoshi Son,1,True,True
Warren Buffett,,True,True
Warren Buffett,,True,True
Henry Blodget,,True,False
Mark Fields,,True,False
David Marcus,,True,False
David Marcus,1,True,False
John Donahoe,,True,False
John Donahoe,1,True,False
Eddie Lampert,,True,False
Eddie Lampert,1,True,False
Brian Sozzi,,True,False
Brian Sozzi,,True,False
Brian Sozzi,,True,False
Mario Draghi,,True,False
Mario Draghi,,True,False
Ian Read,,True,True
Ian Read,1,True,True
Pascal Soriot,,True,False
Pascal Soriot,1,True,False
Brian Moynihan,,True,True
Brian Moynihan,1,True,True
Randy Garutti,,True,False
Randy Garutti,1,True,False
Janet Yellen,,True,False
John Silvia,,True,False
Janet Yellen,,True,False
Eddie Lampert,,True,False
Niraj Shah,,True,False
Philip Balboni,,True,False
Philip Balboni,1,True,False
Rick Dreiling,,True,False
Rick Dreiling,1,True,False
Howard Levine,,True,False
Howard Levine,1,True,False
Niraj Shah,,True,False
Niraj Shah,,True,False
Howard Levine,,True,False
Howard Levine,1,True,False
Rick Dreiling,,True,False
Rick Dreiling,1,True,False
William Ackman,,True,False
William Ackman,1,True,False
Janet Yellen,,True,False
Janet Yellen,,True,False
Mario Draghi,,True,False
Janet Yellen,,True,False
Mario Draghi,,True,False
Janet Yellen,,True,False
Mario Draghi,,True,False
Mario Draghi,,True,False
Mark Carney,,True,False
Mario Draghi,,True,False
Janet Yellen,,True,False
Janet Yellen,,True,False
Janet Yellen,,True,False
Mario Draghi,,True,False
Janet Yellen,,True,False
Janet Yellen,,True,False
Janet Yellen,,True,False
Craig Menear,,True,False
Craig Menear,1,True,False
Frank Blake,,True,False
Janet Yellen,,True,False
Janet Yellen,,True,False
Mario Draghi,,True,False
Frank Blake,,True,False
Frank Blake,1,True,False
Craig Menear,,True,False
Craig Menear,1,True,False
Frank Blake,,True,False
Janet Yellen,,True,False
Janet Yellen,,True,False
Mark Carney,,True,False
Mario Draghi,,True,False
Mario Draghi,,True,False
Janet Yellen,,True,False
Janet Yellen,,True,False
Janet Yellen,,True,False
Janet Yellen,,True,False
Janet Yellen,,True,False
Sergio Marchionne,,True,True
Norbert Reithofer,,True,False
Norbert Reithofer,1,True,False
Rupert Stadler,,True,False
Mario Draghi,,True,False
Janet Yellen,,True,False
Emmett Shear,,True,False
Emmett Shear,1,True,False
Jeff Bezos,,True,True
Jeff Bezos,1,True,True
Michael Lynch,,True,False
Michael Lynch,1,True,False
Marc Caira,,True,False
Marc Caira,1,True,False
Janet Yellen,,True,False
Mario Draghi,,True,False
Daniel Schwartz,,True,False
Marc Caira,,True,False
Marc Caira,1,True,False
Richard Branson,,True,False
Bill Ackman,,True,False
Janet Yellen,,True,False
Mario Draghi,,True,False
Janet Yellen,,True,False
Mario Draghi,,True,False
Janet Yellen,,True,False
Mario Draghi,,True,False
Janet Yellen,,True,False
Mario Draghi,,True,False
Mario Draghi,,True,False
Mario Draghi,,True,False
Mario Draghi,,True,False
Mario Draghi,,True,False
Janet Yellen,,True,False
Alan Joyce,,True,True
Warren Buffett,,True,True
Warren Buffett,1,True,True
Warren Buffett,,True,True
Bill Smead,,True,False
